 -0.691980E-02 -0.125563E-01  0.438636E-02
  0.832004E-02  0.369711E-02 -0.753807E-02
 -0.160660E-01  0.601934E-02 -0.272598E-02
  0.168388E-02  0.540363E-03  0.183115E-02
  0.769144E-02  0.474655E-02 -0.606902E-02
 -0.159722E-02  0.239654E-02  0.197174E-02
 -0.638807E-02 -0.855505E-02  0.100143E-02
 -0.369779E-02 -0.318195E-02 -0.420755E-02
  0.756989E-02  0.261489E-02 -0.121280E-01
  0.151794E-01  0.296774E-02 -0.335132E-02
 -0.300146E-02  0.170056E-02 -0.132265E-01
  0.760411E-02  0.763353E-02 -0.144484E-01
 -0.604526E-02 -0.183729E-02  0.159578E-02
  0.741490E-03 -0.206159E-01  0.470185E-02
  0.130867E-02 -0.777246E-02 -0.440441E-02
  0.123046E-02  0.304423E-02  0.697128E-03
  0.703602E-02  0.212877E-01  0.271124E-02
 -0.333343E-02 -0.818800E-02 -0.828019E-02
 -0.216231E-02 -0.227704E-01  0.121557E-01
 -0.545309E-02 -0.124051E-01 -0.207931E-01
  0.150668E-02  0.538725E-02 -0.965345E-02
  0.337507E-02  0.343302E-02 -0.955573E-02
 -0.279640E-02  0.510374E-02  0.579258E-03
 -0.590445E-02 -0.123596E-01 -0.116950E-01
 -0.612353E-02  0.394600E-02 -0.126390E-01
 -0.117573E-03 -0.179579E-02  0.711202E-03
 -0.239838E-02  0.270624E-02  0.136845E-01
 -0.172109E-02 -0.324775E-02  0.179784E-01
  0.726398E-02 -0.499979E-02 -0.160749E-01
  0.216796E-01  0.111283E-01  0.906556E-02
 -0.298183E-01 -0.269935E-02  0.452833E-02
 -0.626621E-02  0.112835E-01  0.543899E-02
  0.264943E-01 -0.238994E-01 -0.114413E-02
  0.930041E-02  0.729758E-02  0.326842E-01
 -0.705752E-03 -0.192210E-01 -0.246832E-01
  0.567618E-02  0.914358E-02 -0.203515E-02
 -0.506791E-02 -0.172055E-01  0.113455E-01
 -0.639990E-02 -0.166723E-02  0.117534E-01
 -0.219117E-02 -0.117317E-01 -0.170932E-01
  0.187353E-01  0.107247E-01 -0.576815E-02
 -0.106187E-01 -0.136849E-02  0.179493E-01
 -0.891614E-02  0.106488E-01 -0.151528E-02
  0.221570E-02  0.109853E-01  0.240706E-02
  0.490790E-02  0.110883E-01 -0.417709E-04
  0.908040E-02  0.179288E-02  0.174141E-02
  0.170631E-02 -0.785851E-02  0.184375E-01
 -0.127878E-01  0.228590E-02  0.234800E-02
 -0.409159E-02  0.181861E-02 -0.157812E-01
  0.256870E-01 -0.663287E-03  0.787775E-02
  0.649656E-02 -0.526939E-03 -0.479949E-02
 -0.224012E-01  0.629465E-02  0.952982E-02
 -0.208659E-01  0.648757E-02  0.994771E-02
  0.647430E-02  0.146888E-02  0.819251E-02
 -0.262198E-01 -0.419610E-03 -0.179409E-02
 -0.463744E-02  0.239580E-02 -0.850922E-02
  0.311813E-02  0.404380E-02  0.899580E-02
 -0.220830E-01  0.163539E-01  0.163197E-02
 -0.408718E-02 -0.273950E-02  0.130100E-01
  0.863201E-03  0.203867E-02 -0.199918E-01
  0.242659E-02  0.449686E-02  0.251075E-02
  0.462622E-04 -0.129601E-02 -0.985554E-02
 -0.353454E-02 -0.418707E-03  0.157258E-02
  0.542144E-02  0.858021E-02  0.142082E-01
 -0.130167E-01  0.277262E-02  0.230934E-01
  0.151289E-01  0.919176E-02 -0.560306E-02
  0.444747E-03 -0.857463E-03  0.200156E-02
  0.320110E-02  0.780203E-02 -0.294259E-02
  0.649096E-02  0.146379E-03  0.315576E-02
  0.254444E-02 -0.319666E-02 -0.372345E-02
 -0.258739E-04  0.115524E-01  0.259416E-01
 -0.459169E-02 -0.125702E-01  0.147635E-01
 -0.359820E-03 -0.553108E-02 -0.104709E-01
 -0.160280E-02 -0.133308E-03 -0.231031E-02
  0.117144E-03 -0.506767E-02 -0.134432E-01
  0.110938E-01  0.426601E-02  0.137307E-01
  0.509053E-02 -0.898638E-03 -0.103599E-01
 -0.569411E-02  0.169934E-02  0.112856E-01
  0.667288E-02  0.165354E-02 -0.328314E-02
  0.916778E-02 -0.567739E-02  0.511680E-02
  0.983108E-02  0.179067E-01 -0.321948E-02
 -0.439762E-02 -0.600565E-02  0.653060E-02
 -0.242176E-02 -0.167323E-01  0.977399E-03
 -0.360468E-03 -0.175789E-02  0.727116E-02
 -0.812290E-02  0.460241E-02 -0.106969E-01
 -0.167243E-02  0.173845E-01 -0.113943E-02
  0.543328E-02 -0.536591E-03  0.243278E-02
  0.763150E-02 -0.104067E-01 -0.369497E-02
 -0.528707E-02 -0.243700E-01 -0.283356E-02
 -0.325545E-02 -0.146790E-01  0.654762E-02
  0.572316E-02 -0.619589E-02 -0.507065E-03
 -0.470765E-02  0.130612E-01 -0.122188E-01
  0.249825E-03 -0.132662E-01  0.791620E-02
 -0.107897E-01  0.182444E-02 -0.331639E-02
  0.904972E-03 -0.834636E-02 -0.198991E-02
  0.666081E-03  0.121088E-01 -0.220813E-02
  0.885698E-02  0.120498E-01  0.363923E-02
 -0.217117E-02 -0.112819E-01 -0.615025E-02
  0.375861E-02  0.199276E-02 -0.803156E-02
 -0.113727E-01 -0.240729E-01 -0.131923E-01
  0.676073E-02 -0.408479E-02  0.533153E-02
  0.979069E-02 -0.134194E-01 -0.329608E-02
 -0.618277E-03  0.152993E-02  0.872415E-03
  0.479093E-02 -0.180862E-02  0.452888E-02
 -0.880605E-03  0.106974E-01  0.331779E-02
  0.605684E-02  0.484004E-02 -0.721658E-02
 -0.760614E-02 -0.116238E-01 -0.843942E-02
  0.129787E-02 -0.131674E-01  0.111917E-01
  0.993561E-02  0.674008E-03 -0.417946E-03
 -0.509265E-02 -0.163195E-02  0.201070E-02
 -0.402315E-02  0.776696E-02 -0.329900E-02
  0.111997E-01  0.422699E-03 -0.128222E-01
  0.293339E-01 -0.250485E-02 -0.150944E-01
 -0.764441E-02  0.574327E-02  0.860457E-03
 -0.231229E-01  0.773102E-02 -0.274232E-02
  0.495518E-02  0.853804E-02 -0.616988E-02
 -0.574575E-02  0.420622E-02 -0.377203E-02
 -0.258019E-03  0.674299E-02 -0.284603E-02
  0.644393E-02  0.983451E-02  0.782774E-02
 -0.729178E-02  0.930662E-02  0.382164E-02
 -0.300630E-02  0.117922E-01  0.145508E-01
 -0.217941E-01  0.650013E-02  0.408094E-02
 -0.105825E-02 -0.529081E-02  0.321293E-02
 -0.160157E-02  0.770942E-02 -0.159486E-02
 -0.757569E-02 -0.106291E-02 -0.940640E-02
  0.284799E-01 -0.703429E-03  0.248628E-02
 -0.190535E-01 -0.995429E-02 -0.117866E-01
  0.488888E-02  0.813158E-02  0.152288E-01
 -0.931648E-02  0.105430E-01 -0.785284E-03
  0.186167E-01  0.105709E-02 -0.129686E-01
 -0.178723E-01  0.699081E-03  0.222939E-02
  0.742691E-02 -0.857609E-03  0.148427E-04
  0.140319E-02 -0.433800E-02  0.738280E-03
