  0.480627E-02 -0.315925E-02 -0.409854E-02
  0.221425E-03 -0.144947E-02 -0.396186E-02
 -0.245251E-02 -0.355412E-02 -0.179411E-02
  0.176877E-02 -0.151889E-02 -0.446385E-03
  0.181654E-02  0.579889E-02 -0.170953E-02
 -0.224726E-02  0.510287E-02 -0.407808E-02
  0.875887E-02  0.271222E-02  0.305139E-03
  0.802411E-03  0.412336E-02 -0.941633E-02
  0.564694E-02 -0.529537E-02 -0.109377E-01
  0.353457E-02 -0.207276E-02 -0.917294E-02
  0.235051E-02 -0.118498E-02  0.272531E-02
  0.104176E-02  0.277610E-02 -0.642585E-02
  0.326606E-02  0.442325E-03 -0.926118E-02
  0.105739E-02 -0.700634E-02 -0.217624E-02
  0.274762E-02 -0.130595E-02 -0.134784E-01
 -0.124018E-02  0.651113E-02 -0.530733E-02
  0.640247E-02  0.750069E-03 -0.529573E-02
  0.260154E-03 -0.226727E-02 -0.441774E-02
  0.910626E-03 -0.238665E-02 -0.985130E-02
 -0.161562E-02  0.251799E-02 -0.535596E-02
 -0.668646E-02  0.960389E-02 -0.317148E-02
 -0.243563E-02 -0.261574E-02 -0.149759E-02
 -0.223272E-02  0.137537E-02  0.395281E-02
 -0.237334E-02 -0.709238E-02 -0.112018E-01
 -0.698326E-03 -0.126477E-03  0.284185E-03
 -0.156144E-02  0.174223E-02 -0.702582E-02
 -0.673277E-02 -0.209561E-03 -0.603933E-02
  0.654008E-02  0.893330E-03  0.471106E-02
  0.523435E-02 -0.681634E-02  0.772259E-02
  0.444435E-02 -0.645762E-02 -0.415961E-02
 -0.363190E-02  0.736815E-02  0.707200E-02
  0.791066E-04  0.506501E-03  0.706398E-02
  0.437016E-02 -0.289891E-02 -0.261919E-02
  0.414352E-02 -0.843557E-02 -0.500313E-02
 -0.645983E-02  0.588045E-02 -0.588310E-02
 -0.705761E-02  0.226306E-01  0.185988E-01
 -0.998442E-02  0.676993E-02  0.795338E-02
  0.174118E-01  0.158002E-02  0.448017E-02
  0.217675E-02 -0.383514E-02 -0.284994E-02
 -0.479032E-02 -0.374441E-02  0.176235E-02
  0.111168E-01 -0.577985E-02  0.482111E-02
 -0.789951E-02 -0.689507E-02  0.243357E-03
 -0.672847E-02 -0.503561E-02  0.169885E-01
 -0.457946E-02  0.751674E-02 -0.875019E-02
  0.384604E-02  0.801125E-02 -0.282927E-02
 -0.220038E-02  0.178813E-02  0.317313E-02
 -0.856311E-02  0.493782E-02  0.889701E-02
  0.970359E-03  0.179824E-03 -0.403749E-02
 -0.209511E-02 -0.627424E-02  0.498917E-02
 -0.854100E-02 -0.144285E-01  0.539435E-03
 -0.529856E-02 -0.118333E-01  0.140368E-01
  0.360848E-02  0.169139E-02  0.110095E-01
  0.639391E-02  0.627144E-02 -0.839835E-04
 -0.172968E-02  0.980086E-02 -0.589838E-02
 -0.315562E-02 -0.109015E-02 -0.262797E-02
 -0.148493E-02  0.304911E-02  0.459420E-02
 -0.101415E-02 -0.199790E-02  0.507243E-02
 -0.376680E-02 -0.188081E-03 -0.476267E-02
 -0.428132E-02  0.803574E-02  0.162345E-03
  0.235361E-02  0.101820E-02  0.901504E-02
 -0.195443E-02 -0.613711E-02  0.740869E-03
 -0.272040E-02  0.488339E-02 -0.403306E-02
 -0.191322E-02 -0.502606E-02 -0.263554E-02
  0.233504E-02  0.386620E-02  0.174526E-02
  0.901207E-04  0.916594E-03 -0.129048E-02
  0.173764E-03 -0.210147E-02 -0.366326E-03
  0.586064E-02  0.673721E-02 -0.479430E-02
  0.272672E-02  0.113392E-02 -0.101321E-01
  0.661846E-02  0.395796E-02  0.589278E-02
  0.108097E-02  0.464873E-02 -0.548603E-02
  0.217785E-02  0.245668E-02  0.178632E-02
 -0.311487E-02  0.111950E-03  0.122618E-01
 -0.100092E-02  0.392496E-02 -0.240231E-03
 -0.233167E-02  0.294983E-02 -0.217689E-01
 -0.348113E-02 -0.185541E-02  0.825625E-02
  0.367080E-02 -0.182005E-02  0.462788E-02
 -0.541841E-02  0.145735E-02  0.404224E-02
  0.283329E-02 -0.543580E-03  0.323318E-02
  0.490151E-02 -0.465440E-02 -0.182366E-02
 -0.103448E-02  0.221351E-02 -0.328908E-02
  0.150131E-01 -0.817626E-02  0.113660E-01
 -0.527855E-03  0.164669E-02  0.249939E-02
 -0.147246E-02  0.798245E-02  0.886428E-03
 -0.338402E-02  0.812020E-02  0.431640E-03
 -0.524414E-02 -0.708482E-02 -0.268732E-02
  0.410895E-02 -0.281656E-02  0.102741E-02
 -0.597136E-02  0.629668E-02  0.752872E-02
 -0.732243E-02  0.559439E-02  0.750582E-03
  0.809474E-02 -0.796824E-02  0.665926E-02
  0.483255E-02 -0.125061E-01 -0.491740E-02
  0.200922E-02 -0.446900E-02  0.370279E-02
 -0.156687E-02  0.259866E-02  0.207068E-02
  0.965364E-03 -0.536619E-02 -0.247076E-02
  0.247090E-02  0.268991E-02  0.282814E-02
 -0.343419E-02  0.123929E-02 -0.581863E-02
  0.343598E-02  0.682579E-02  0.492493E-02
 -0.132502E-02 -0.331727E-02  0.789098E-03
 -0.641587E-02  0.622840E-02  0.853534E-02
 -0.355888E-02  0.156625E-02  0.346879E-03
 -0.631490E-02 -0.277718E-02  0.693458E-02
 -0.276809E-02 -0.133085E-01 -0.231163E-02
  0.131152E-02  0.693851E-02  0.159362E-02
  0.354272E-02  0.752876E-03 -0.261187E-02
  0.921627E-02  0.719329E-02  0.846844E-03
  0.934217E-02 -0.413093E-02  0.497491E-03
  0.453651E-03  0.699035E-02 -0.591238E-02
 -0.470081E-02 -0.748866E-02  0.304700E-02
  0.627088E-02  0.466375E-02  0.212491E-02
 -0.399626E-02  0.973521E-03 -0.219605E-02
  0.140581E-01  0.104384E-02  0.470410E-02
  0.284315E-02 -0.279558E-02 -0.480043E-02
 -0.511624E-02 -0.562899E-02 -0.526739E-02
 -0.597962E-02 -0.237170E-03  0.489366E-04
 -0.562657E-02 -0.282438E-02  0.222496E-02
 -0.101164E-01 -0.458602E-02  0.110451E-02
 -0.487839E-02  0.458038E-02  0.502144E-02
 -0.487103E-02  0.298678E-02 -0.256744E-02
  0.214816E-02  0.260290E-02 -0.259650E-02
 -0.855471E-02  0.199004E-02  0.573067E-02
 -0.596824E-02 -0.133910E-02  0.645311E-02
  0.697298E-02 -0.403485E-02 -0.149288E-02
 -0.489620E-02  0.811333E-03  0.158980E-03
 -0.103939E-01  0.107277E-02 -0.234857E-02
  0.469122E-02  0.461399E-03  0.501578E-03
 -0.957535E-02 -0.955068E-02  0.333401E-02
  0.950743E-02 -0.141118E-02  0.461186E-03
  0.168278E-02  0.100387E-02 -0.490501E-02
  0.610558E-02 -0.546442E-02  0.491976E-02
  0.964097E-02 -0.918847E-02  0.989170E-03
  0.150075E-02 -0.592309E-02 -0.148368E-02
  0.111724E-01  0.750161E-02 -0.243064E-02
 -0.841358E-02  0.145073E-02  0.125186E-02
 -0.223300E-02  0.544647E-02 -0.755075E-03
  0.780826E-03 -0.601078E-02 -0.520244E-02
 -0.158894E-02 -0.239899E-02  0.520545E-02
