  -3.23015      -12.0768      -17.8486   
  -3.26509      -12.1213      -10.2965   
  -3.36277      -12.1673      -2.76106   
  -3.43366      -4.64070      -17.9050   
  -3.42360      -4.58955      -10.3881   
  -3.38313      -4.67035      -2.61437   
  -3.42167       2.95577      -17.8368   
  -3.29091       3.08258      -10.2216   
  -3.31405       2.88743      -2.68794   
   4.23349      -12.0418      -17.9000   
   4.14117      -12.1128      -10.3025   
   4.16377      -12.2465      -2.66970   
   4.27812      -4.59194      -17.8320   
   4.20609      -4.63885      -10.3681   
   4.10356      -4.67811      -2.66335   
   4.21012       2.91709      -17.8892   
   4.11799       2.89178      -10.2052   
   4.14565       2.80862      -2.56389   
   11.8269      -12.1554      -17.9461   
   11.7040      -12.1217      -10.2491   
   11.7561      -12.2135      -2.63554   
   11.7702      -4.65213      -17.8419   
   11.7511      -4.55812      -10.2374   
   11.6563      -4.67054      -2.65858   
   11.7948       2.90575      -17.9021   
   11.7582       2.96126      -10.2679   
   11.7575       2.86104      -2.75168   
  0.276393      -8.14746      -14.1059   
  0.163589      -8.32148      -6.50079   
  0.161442      -8.36210       1.09208   
  0.159051     -0.703481      -14.1458   
  0.166354     -0.870878      -6.54181   
  0.216764     -0.958514       1.12596   
  0.313715       6.82836      -14.1954   
  0.193482       6.63731      -6.49030   
  0.223208       6.66586       1.09316   
   7.95526      -8.21493      -14.0582   
   7.77291      -8.52562      -6.54947   
   7.59957      -8.44950       1.18290   
   7.80200     -0.758731      -14.1339   
   7.68052     -0.976680      -6.52744   
   7.71450     -0.933008       1.14365   
   7.85725       6.78523      -14.1296   
   7.67816       6.56466      -6.53819   
   7.78912       6.53456       1.03061   
   15.4085      -8.21383      -14.1103   
   15.3621      -8.33720      -6.56452   
   15.2640      -8.52817       1.14371   
   15.2912     -0.628030      -14.1043   
   15.3079     -0.731130      -6.49820   
   15.3198     -0.899166       1.00025   
   15.3284       6.79140      -14.0380   
   15.2815       6.75790      -6.43489   
   15.3887       6.54510       1.11990   
  0.204335      -8.28223      -17.6586   
  0.144012      -8.40834      -10.1187   
  0.365351      -8.36160      -2.37555   
  0.336338     -0.790043      -17.6304   
  0.309261     -0.861802      -10.0947   
  0.419743     -0.840139      -2.50248   
  0.348161       6.65511      -17.7580   
  0.362443       6.56575      -9.95059   
  0.399020       6.53082      -2.43026   
   7.84407      -8.37772      -17.6352   
   7.89488      -8.38572      -10.0647   
   7.80950      -8.37265      -2.41863   
   7.81858     -0.823398      -17.6857   
   7.88964     -0.781354      -10.0209   
   7.75543     -0.768494      -2.45865   
   7.85847       6.69992      -17.6631   
   7.82681       6.66506      -10.0486   
   7.89374       6.72623      -2.45683   
   15.4381      -8.36430      -17.6372   
   15.4709      -8.32182      -10.0533   
   15.4287      -8.46622      -2.36856   
   15.3570     -0.791851      -17.6528   
   15.4338     -0.808682      -10.0371   
   15.4650     -0.860479      -2.54658   
   15.5465       6.67179      -17.5770   
   15.4808       6.66883      -9.90468   
   15.4924       6.64991      -2.44800   
  0.381889      -12.2735      -14.0066   
  0.245905      -12.2228      -6.23809   
  0.349267      -11.9963       1.23659   
  0.300115      -4.59089      -14.0311   
  0.270002      -4.67813      -6.37064   
  0.406208      -4.47036       1.25029   
  0.346692       2.83078      -13.8779   
  0.392094       2.83789      -6.44386   
  0.425174       3.02539       1.30150   
   7.91787      -12.2370      -13.8505   
   7.88676      -12.1029      -6.36327   
   7.79843      -11.9731       1.27836   
   7.92943      -4.66581      -13.9068   
   7.87984      -4.57744      -6.41692   
   7.75285      -4.47061       1.24656   
   7.86198       2.85444      -13.8996   
   7.90451       2.96685      -6.25415   
   7.88684       3.06672       1.20140   
   15.5008      -12.1992      -13.9086   
   15.5300      -12.2108      -6.20904   
   15.3963      -12.0434       1.31248   
   15.3132      -4.62066      -13.9482   
   15.4233      -4.75768      -6.39198   
   15.4277      -4.41017       1.32606   
   15.4238       2.92419      -13.7781   
   15.5193       2.85655      -6.31655   
   15.4969       3.04794       1.33832   
  -3.45039      -8.29672      -13.9143   
  -3.46149      -8.40038      -6.27717   
  -3.44280      -8.24078       1.24503   
  -3.36640     -0.864457      -13.9939   
  -3.31864     -0.861514      -6.26223   
  -3.37350     -0.885761       1.30147   
  -3.29232       6.64175      -13.8250   
  -3.36315       6.54949      -6.28944   
  -3.37973       6.78129       1.35510   
   4.11455      -8.41007      -13.9103   
   4.05686      -8.35398      -6.38100   
   4.09598      -8.26220       1.38519   
   4.26854     -0.804928      -13.9023   
   4.22495      -1.00030      -6.22130   
   4.12468     -0.786026       1.25921   
   4.12946       6.63382      -13.8682   
   4.16698       6.53274      -6.37522   
   4.19091       6.80552       1.28224   
   11.6454      -8.44805      -13.9469   
   11.8027      -8.53482      -6.33202   
   11.8186      -8.20184       1.31064   
   11.7218     -0.835223      -13.9138   
   11.7642     -0.852301      -6.34886   
   11.7120     -0.673897       1.25497   
   11.7774       6.62002      -13.8772   
   11.7436       6.62728      -6.15903   
   11.7593       6.75704       1.21414   
