 -0.759968E-02  0.340927E-02 -0.158986E-01
 -0.127259E-02 -0.954777E-02 -0.376380E-02
 -0.745871E-03 -0.347661E-01  0.138227E-01
 -0.207304E-01  0.189597E-01 -0.753016E-03
 -0.861099E-02  0.351113E-02 -0.257173E-01
  0.520943E-02 -0.108003E-02  0.112935E-01
 -0.914608E-02 -0.109408E-01  0.146629E-01
  0.441325E-02  0.884174E-02 -0.195641E-01
 -0.250830E-01 -0.561711E-02 -0.300238E-02
  0.133699E-01  0.391373E-02 -0.534816E-02
 -0.183260E-02 -0.111642E-01  0.705322E-02
  0.202606E-03  0.250814E-02  0.196302E-01
 -0.349778E-02 -0.809444E-02 -0.606526E-03
  0.523403E-02 -0.124965E-01  0.170934E-01
  0.118924E-01  0.183471E-01 -0.182406E-01
  0.143913E-01 -0.886790E-02 -0.977269E-02
 -0.532402E-02  0.140263E-02 -0.249405E-01
  0.204788E-01  0.349112E-03  0.131766E-01
  0.357495E-02  0.325317E-01  0.797748E-02
  0.838602E-02  0.221279E-01 -0.744291E-02
  0.165751E-02  0.116835E-01  0.183567E-02
 -0.117098E-01  0.113368E-01  0.786007E-02
  0.115164E-01  0.892049E-02 -0.791111E-02
  0.175220E-01  0.717619E-02 -0.200286E-01
  0.264613E-02  0.883255E-02 -0.138998E-01
  0.615900E-02 -0.923893E-02 -0.363584E-02
  0.739415E-02 -0.501397E-02 -0.827008E-02
 -0.158728E-01 -0.916388E-02  0.217374E-01
  0.226836E-01 -0.175784E-01 -0.322221E-02
 -0.141780E-01 -0.137096E-01 -0.359818E-02
 -0.169657E-01  0.110441E-01  0.173866E-01
  0.227359E-01 -0.936462E-02 -0.313477E-01
 -0.344801E-02  0.147853E-01  0.127456E-01
 -0.896418E-02 -0.376732E-01  0.255105E-01
 -0.109149E-01  0.134378E-01 -0.337529E-01
 -0.177170E-01  0.536500E-02 -0.566143E-02
  0.339373E-01  0.172943E-01  0.175507E-01
 -0.262786E-02  0.636547E-02 -0.272651E-01
 -0.708355E-02 -0.815929E-02 -0.205961E-02
  0.312022E-02 -0.112304E-01 -0.881666E-02
 -0.130810E-01 -0.176094E-01  0.154564E-01
  0.227371E-01  0.212196E-01  0.935085E-02
 -0.211104E-01 -0.169880E-02 -0.139679E-01
 -0.827549E-02  0.865655E-03  0.196409E-03
 -0.163530E-01 -0.177682E-01  0.346913E-01
 -0.134349E-01 -0.287742E-01  0.281477E-01
 -0.289061E-01 -0.346479E-01 -0.158971E-01
  0.116851E-01 -0.447498E-01  0.259079E-01
  0.155204E-01  0.663601E-02  0.103146E-02
 -0.234041E-01  0.227255E-01 -0.917013E-02
 -0.521330E-02  0.212221E-01  0.411887E-02
  0.100799E-01  0.655843E-02 -0.934978E-02
  0.465227E-02  0.103476E-01 -0.493023E-02
  0.211044E-01  0.217662E-01  0.248182E-01
  0.394362E-02 -0.116262E-01 -0.197591E-01
  0.109612E-01 -0.790067E-02  0.128780E-01
 -0.329075E-02 -0.558076E-02  0.116715E-01
  0.571899E-02 -0.115337E-01 -0.128808E-01
  0.111118E-01  0.976462E-02  0.777083E-02
 -0.224822E-01 -0.403999E-02 -0.111441E-01
  0.128147E-01 -0.312049E-02 -0.130399E-01
  0.867125E-03 -0.115820E-03  0.110328E-01
  0.104490E-01  0.935680E-03 -0.240428E-01
  0.514260E-02 -0.114308E-01 -0.242532E-01
 -0.181757E-01 -0.663978E-02  0.733310E-02
  0.115926E-02 -0.272272E-02  0.528704E-03
  0.808248E-02  0.101463E-01  0.962285E-02
 -0.211421E-01 -0.686752E-02  0.681019E-02
 -0.797957E-02  0.661300E-02  0.147515E-01
  0.368177E-02  0.195969E-02  0.269454E-01
 -0.215819E-04  0.844355E-02 -0.162960E-01
 -0.915713E-02  0.413604E-03 -0.710717E-02
 -0.916485E-02  0.153161E-01 -0.817643E-02
 -0.109752E-01  0.169320E-01  0.285630E-01
 -0.195885E-01  0.153340E-01 -0.364235E-01
 -0.135228E-01  0.130737E-03  0.431017E-02
  0.108322E-01 -0.761146E-02  0.131051E-01
  0.171080E-01 -0.389352E-02 -0.475038E-02
 -0.187201E-01 -0.939698E-02  0.155526E-03
 -0.789386E-02  0.268938E-02  0.877698E-02
 -0.273237E-02 -0.128540E-01 -0.168228E-02
  0.109216E-01  0.269428E-01  0.119992E-01
  0.180122E-01 -0.124744E-01  0.689094E-02
  0.195707E-01  0.723474E-02  0.651644E-02
  0.919920E-02  0.267640E-01  0.124276E-02
  0.603690E-02  0.354630E-01 -0.380756E-02
  0.426608E-02  0.248249E-02 -0.335255E-02
  0.155506E-01 -0.237460E-01  0.133373E-01
 -0.299281E-02  0.159917E-02 -0.120823E-04
  0.578656E-02 -0.531319E-02  0.226849E-02
 -0.124558E-01 -0.164012E-03 -0.685647E-02
  0.208683E-02  0.137918E-02 -0.406848E-02
  0.267263E-02 -0.461992E-02 -0.710374E-02
  0.354806E-02  0.135042E-01 -0.713701E-02
  0.978698E-03 -0.189205E-01  0.660517E-02
 -0.108321E-02  0.677916E-02  0.105421E-01
 -0.567042E-02  0.955032E-02  0.137459E-01
  0.611707E-02  0.197204E-01  0.451404E-02
 -0.802252E-02 -0.167335E-01 -0.111596E-01
  0.147584E-01  0.696805E-02 -0.913353E-02
  0.533393E-03 -0.927283E-02 -0.480439E-02
 -0.819885E-02  0.298166E-02 -0.320516E-02
  0.260060E-02 -0.212352E-01  0.121781E-02
 -0.523998E-02 -0.224855E-03  0.752051E-03
  0.652075E-02  0.363290E-01 -0.620900E-02
 -0.230031E-02 -0.701719E-02 -0.955457E-02
 -0.115968E-01 -0.595090E-04  0.185680E-01
 -0.132421E-01 -0.119261E-01 -0.175657E-01
 -0.108097E-01 -0.154463E-01  0.840966E-02
  0.150166E-01  0.465452E-02  0.428521E-02
  0.185156E-01  0.112634E-01  0.594359E-02
  0.129638E-01 -0.389010E-02  0.549115E-02
  0.112029E-01 -0.140447E-01  0.175960E-01
  0.659370E-02 -0.247531E-02 -0.138989E-01
  0.711073E-02  0.815461E-02  0.119596E-01
  0.995264E-02  0.762235E-03  0.161123E-01
 -0.962221E-03 -0.841259E-02  0.522112E-03
 -0.846305E-02 -0.714273E-03  0.986533E-03
  0.543292E-03 -0.469549E-02 -0.152315E-01
 -0.108793E-01 -0.214230E-03  0.243399E-02
 -0.175309E-01  0.133622E-01 -0.115954E-01
 -0.278551E-01  0.851997E-02 -0.763008E-02
  0.127091E-01  0.853250E-02  0.891023E-02
  0.821845E-03 -0.597384E-02 -0.151564E-01
 -0.982372E-02  0.274516E-01  0.197102E-01
 -0.523209E-02  0.268482E-01 -0.111743E-02
  0.128165E-01 -0.519493E-02 -0.685771E-02
  0.740792E-02 -0.725020E-04  0.106499E-01
 -0.229515E-01 -0.966744E-02  0.290737E-02
  0.230363E-01 -0.145243E-01 -0.382807E-01
  0.997034E-02 -0.940605E-02  0.121234E-01
  0.533667E-02 -0.260697E-02  0.690885E-02
 -0.177935E-01 -0.985734E-02  0.335192E-02
 -0.290616E-02 -0.200709E-01 -0.572330E-03
  0.662478E-02 -0.614638E-02 -0.121127E-01
