 -0.646987E-02 -0.248890E-02  0.254895E-02
 -0.534050E-02 -0.243241E-02 -0.981982E-02
 -0.700381E-02  0.212604E-02 -0.213701E-04
 -0.608123E-02  0.541158E-02  0.148364E-03
  0.935120E-03  0.712717E-02 -0.582475E-02
 -0.447969E-02  0.770271E-02  0.489045E-02
 -0.131320E-02 -0.453228E-03  0.122511E-02
 -0.101692E-01 -0.125876E-02 -0.337247E-02
 -0.372777E-04 -0.362675E-02  0.435225E-03
  0.662611E-03 -0.586846E-02  0.735884E-02
 -0.800227E-02  0.109557E-02 -0.101455E-02
  0.227135E-02  0.753930E-02  0.333329E-03
 -0.654711E-02  0.725714E-02 -0.201102E-02
 -0.501816E-02 -0.102323E-02 -0.714745E-03
  0.237930E-02  0.582547E-02  0.282499E-02
 -0.777233E-02  0.680932E-02  0.210524E-02
 -0.829500E-02 -0.509235E-02  0.450894E-03
 -0.290808E-02  0.664859E-02  0.258113E-02
 -0.723463E-02 -0.104673E-01 -0.243640E-02
 -0.734964E-02 -0.713904E-02 -0.247516E-02
 -0.652571E-02 -0.342329E-02 -0.636029E-02
 -0.458434E-02  0.687607E-02 -0.430115E-02
 -0.878543E-02  0.492086E-02 -0.124334E-02
 -0.644634E-02 -0.537217E-02  0.387684E-04
 -0.457604E-02  0.247187E-03 -0.233801E-02
 -0.122135E-02  0.131527E-02  0.247828E-02
 -0.147803E-01  0.218894E-02  0.123070E-03
 -0.647670E-02  0.331813E-02  0.146837E-02
  0.162987E-01 -0.806007E-02 -0.105994E-01
  0.376439E-02  0.593846E-02  0.467046E-02
  0.585330E-02 -0.117462E-02 -0.518059E-02
 -0.106685E-01  0.835458E-02 -0.143405E-02
  0.559327E-02 -0.484414E-02  0.767108E-02
 -0.472783E-03 -0.883776E-02  0.165210E-02
  0.442989E-02 -0.431319E-02 -0.656079E-02
 -0.585463E-04 -0.105495E-01  0.408288E-02
  0.967019E-04  0.649197E-02  0.107091E-02
 -0.348654E-02  0.576763E-02 -0.358525E-02
  0.739166E-02  0.179016E-01 -0.741217E-03
  0.190988E-02  0.277905E-03 -0.103923E-01
  0.484256E-02 -0.379988E-02  0.964388E-02
  0.381437E-02 -0.530736E-02  0.120573E-02
  0.179145E-02 -0.334677E-02 -0.135492E-01
  0.336151E-02 -0.597381E-02  0.165964E-01
  0.522915E-02 -0.196082E-01 -0.602668E-02
  0.121466E-01 -0.311682E-03  0.391567E-02
 -0.879012E-03 -0.111050E-01  0.987215E-02
 -0.587798E-02  0.144569E-01 -0.660470E-02
 -0.212996E-03  0.480242E-02 -0.923814E-02
  0.875562E-02  0.596044E-02  0.346852E-02
  0.295041E-02 -0.197928E-02  0.865694E-02
  0.272307E-02 -0.553714E-02  0.962129E-02
 -0.338405E-02 -0.637158E-03 -0.357610E-03
 -0.177358E-02 -0.103146E-01 -0.829743E-02
 -0.235074E-03  0.202184E-02 -0.550148E-02
 -0.558085E-02  0.303243E-02  0.254767E-02
 -0.476384E-02  0.429777E-02  0.809307E-02
  0.636073E-02  0.425113E-02  0.534636E-02
  0.286197E-02 -0.351835E-02  0.124560E-01
 -0.158026E-02 -0.343587E-02 -0.166167E-01
 -0.278516E-02  0.300743E-02 -0.677087E-02
 -0.462705E-02  0.352612E-02  0.277994E-02
 -0.250477E-02  0.442646E-02  0.139373E-03
  0.167972E-02  0.302463E-02  0.749064E-02
  0.190374E-02  0.594799E-02 -0.473502E-03
 -0.241211E-02 -0.448187E-03 -0.453067E-02
  0.541271E-02  0.119133E-02 -0.193876E-02
  0.797277E-03  0.145764E-03  0.696206E-03
  0.265696E-02 -0.337410E-02  0.812263E-02
  0.552633E-02 -0.912876E-03  0.187299E-03
 -0.361199E-02  0.313880E-02 -0.152885E-01
  0.860952E-03  0.481705E-02  0.747432E-02
  0.679303E-02 -0.234208E-03 -0.342241E-02
