  -1.89286      -2.96987     -0.327639   
  -2.10588      -2.61401       7.59163   
  -2.30330      -2.77284       14.9830   
  -2.43042       4.46476     -0.194407   
  -2.16659       4.68883       7.41174   
  -2.47749       4.41367       14.9656   
  -2.20808       11.9349     -0.320244   
  -2.57481       12.1515       7.41056   
  -2.04401       11.8489       14.9393   
   5.37984      -3.00614     -0.375829   
   5.24853      -3.01376       7.37556   
   5.72398      -2.63798       15.1922   
   5.34825       4.49417     -0.483755   
   5.54862       4.64056       7.49068   
   5.40127       4.42902       14.7812   
   4.91934       12.1148     -0.567878   
   5.35092       11.8741       7.38333   
   5.39715       12.0456       14.9983   
   12.9621      -2.94009     -0.326912   
   13.4522      -2.74643       7.22293   
   13.0973      -3.16719       14.9684   
   12.8877       4.60365     -0.173793   
   12.8575       4.65455       7.23365   
   12.7579       4.57889       15.1309   
   12.8690       12.1499     -0.985495E-0
   13.0248       12.2272       7.52243   
   12.8540       12.0513       15.3709   
   1.51380      0.772006       3.65239   
   1.75460      0.692877       11.1573   
   1.63141      0.805132       18.6003   
   1.54489       8.23902       3.21501   
   1.37265       8.14570       10.9422   
   1.61518       8.18800       18.5090   
   1.42614       15.8256       3.73902   
   1.34335       15.7970       11.6887   
   1.51923       15.9607       18.6573   
   9.05806      0.550028       3.61912   
   9.57611      0.772193       11.0401   
   9.40008      0.995557       18.9543   
   8.97102       8.29687       3.56962   
   9.22544       8.70277       11.2922   
   9.15210       8.43889       18.9345   
   9.13514       15.7823       3.56918   
   9.00973       15.8933       11.1238   
   9.09428       15.9367       18.8158   
   16.7149      0.788808       3.58418   
   16.9527      0.637674       11.2107   
   16.8746      0.909363       18.9444   
   16.6056       8.32146       3.20134   
   16.5722       8.28772       11.1196   
   16.7461       8.54608       18.8082   
   16.9302       15.7510       3.54483   
   16.6328       15.7856       11.6439   
   16.8609       15.7920       19.0275   
   1.60244      0.619616      0.608259E-0
   1.43450      0.881872       7.39582   
   1.55347      0.602202       15.0769   
   1.60928       8.32246     -0.200424   
   1.64436       8.46653       7.72659   
   1.80829       8.22775       15.0812   
   1.46296       15.8257     -0.832909   
   1.11002       15.7505       7.19805   
   1.68178       16.3493       14.9715   
   9.11842       1.12388      0.623934E-0
   9.57909      0.731202       7.26523   
   9.11117      0.998408       15.1903   
   8.97067       8.48129     -0.250856   
   9.40926       8.30062       7.30178   
   9.19339       8.29961       15.0902   
   9.06692       15.9603     -0.144414   
   9.09855       15.9807       7.60280   
   9.14780       15.8229       15.0425   
   16.8523      0.753921     -0.302806   
   16.7931      0.805762       7.26414   
   17.2461      0.582297       15.0944   
   16.8503       8.16465     -0.297057   
   16.9181       8.27611       7.65358   
   16.6325       8.12363       15.1579   
   16.6223       15.7053     -0.239933   
   16.6532       15.7147       7.02906   
   16.4605       15.4250       15.2363   
   1.55898      -3.20087       3.61411   
   1.91658      -2.83404       10.9538   
   1.88092      -2.78004       18.4915   
   1.62189       4.52034       3.65621   
   1.56153       4.50395       11.1252   
   1.68411       4.52426       18.8536   
   1.47817       12.2438       3.35508   
  0.972208       12.2838       11.4211   
   1.64931       12.0733       18.4319   
   9.27333      -2.83342       3.50474   
   9.23685      -3.17250       11.3470   
   9.39882      -3.12774       18.7905   
   9.25794       4.59328       3.61579   
   9.56243       4.21789       10.9148   
   9.18780       4.70355       18.8745   
   9.34433       12.0920       3.81370   
   9.19725       12.0779       11.1366   
   8.68428       11.9715       18.5366   
   16.7822      -2.69468       3.56785   
   16.9236      -2.91069       11.2229   
   16.8978      -3.19282       18.8036   
   17.0669       4.76242       3.79745   
   16.5864       4.71592       11.2856   
   16.6429       4.35759       18.9596   
   16.7304       11.9129       3.49043   
   16.8385       12.2646       11.1893   
   17.1585       11.9945       18.9440   
  -2.04956      0.875256       3.66972   
  -2.25000      0.638414       11.1195   
  -2.03685      0.802463       18.9640   
  -1.80848       8.19816       3.58700   
  -2.14509       8.34043       10.9819   
  -2.07369       8.32482       18.8906   
  -2.37800       15.7110       3.26106   
  -2.37116       16.0636       11.3204   
  -2.13016       15.9534       18.6771   
   5.41048      0.898645       3.71209   
   5.28513      0.937121       11.0968   
   5.49698      0.812223       18.8584   
   5.31053       8.22367       3.69369   
   5.69001       8.39433       11.1785   
   5.43521       8.18239       18.5389   
   5.50783       15.7788       3.38225   
   5.25229       15.7301       11.1067   
   5.46024       15.9801       18.9275   
   13.1836      0.848287       3.26133   
   13.1725      0.649116       11.0608   
   13.0095      0.816341       18.6700   
   13.1402       8.36901       3.35861   
   12.8435       8.53613       11.2968   
   12.9632       8.58253       18.8159   
   13.2403       16.1202       3.54887   
   13.2812       15.5936       11.3382   
   13.1078       15.4242       18.9532   
