  5.86616437E-02   9.40688438E-03   4.09949810E-02
 -5.42912355E-02  -1.17204300E-02  -4.83828761E-02
 -1.05532325E-02  -6.51861449E-02   2.76222508E-02
 -8.45553843E-04  -4.18688178E-02  -8.09020652E-02
  3.92417927E-02  -8.12349903E-02  -1.97992253E-02
 -1.49757167E-02   5.26246448E-02  -6.99594125E-02
  7.51246043E-03  -5.80748816E-02  -5.84218790E-02
 -2.22099389E-02   6.35977676E-02   2.59675885E-02
  4.33887579E-02  -4.29135820E-03  -5.36997138E-02
 -1.92416730E-02  -5.59123292E-02   8.28068461E-02
 -3.50097093E-02   1.17394979E-02   3.57997831E-02
  8.52883513E-03  -4.60346469E-02   1.54875079E-02
  5.60611287E-02  -3.85402048E-02   5.22072556E-02
 -3.71775101E-02  -6.36654305E-04   2.58301974E-02
  2.38908108E-02  -6.58534773E-03  -5.10330904E-02
 -4.54510240E-02  -4.57238394E-02   4.22398951E-02
 -4.31680721E-02  -6.71195099E-02  -9.67592227E-02
 -2.75651312E-02  -3.48107680E-02   4.56541735E-03
 -9.77782473E-03  -7.44499348E-03   8.30076472E-03
 -3.28720092E-02  -1.04535910E-01   1.86724904E-02
  5.24668720E-02   3.92979136E-02  -6.24542762E-02
 -4.98224288E-02   6.28771117E-03   3.28101462E-02
  1.52338598E-02   1.03090700E-02  -7.05268410E-02
 -3.74982703E-02  -3.73169603E-02  -4.70631222E-02
  1.17593130E-02   3.59966915E-02   8.17643131E-03
  3.24517230E-02  -2.72561968E-02  -1.40502383E-02
  5.93584606E-02  -2.36795008E-02   2.36421659E-02
 -1.18682342E-01   1.48772230E-01   2.75546516E-01
 -1.21015022E-01  -2.46576721E-02   3.64999374E-01
 -1.44793212E-01  -1.36599898E-01   2.85221607E-01
 -1.00430059E-01   3.09380579E-02  -2.19720816E-01
  1.67186582E-01   1.49974397E-01  -9.68625881E-02
 -3.07809952E-01  -1.32362672E-01  -2.08513622E-01
 -6.80809099E-02   1.31999134E-01  -1.94009739E-02
  1.96635761E-01   4.90470667E-02   2.54940264E-01
  3.33787807E-01  -2.97009254E-01   2.07625747E-01
 -1.62351225E-01  -2.52757411E-01  -1.43959750E-01
 -2.32329748E-01  -2.53684781E-01  -2.60835634E-01
 -2.30839815E-01  -2.32678247E-01  -1.72937834E-01
 -1.41726851E-01  -2.11375303E-01  -2.53992170E-01
  2.63705817E-01  -2.23436949E-01  -1.98130854E-01
 -2.48446638E-01  -3.24313320E-01  -2.86955383E-01
 -1.35203915E-02  -2.54611301E-01   2.16425282E-01
  1.53631586E-01  -3.08977697E-01   2.30608761E-01
  2.45183205E-01  -2.76970195E-01   2.97032956E-01
 -1.34875895E-01   9.35237444E-02  -2.60396702E-01
 -1.52597378E-01  -1.02420234E-01  -2.96131316E-01
 -1.47805889E-01   5.56720742E-02  -4.34408079E-01
 -2.81237743E-02   7.99765222E-02  -3.28553442E-01
  2.05624227E-01  -1.49447506E-01  -2.57720831E-01
 -3.00500666E-01   1.26238372E-01  -2.22274960E-01
  7.59366623E-04   1.21645572E-01  -1.71766842E-01
  2.29505907E-01  -1.23029836E-01  -2.18080421E-01
  1.65960899E-01   9.54402204E-02  -2.50751844E-01
  1.94004248E-02   8.98323973E-03   1.58716405E-01
  2.99027777E-02  -1.40838460E-02   3.12317488E-01
  4.76500262E-02   4.68043131E-02   3.34765570E-01
  1.59007735E-02  -1.93091923E-02  -2.23795320E-01
  2.31060103E-03   2.77367603E-02  -1.22412809E-01
  6.87634953E-02   4.83516292E-02  -2.24659061E-01
  3.18457448E-02   4.79868691E-02   2.57341035E-02
 -2.14662380E-02  -2.00035975E-02   2.76656113E-02
 -4.14761113E-02  -4.27914632E-02   2.72298867E-01
 -3.94796624E-02   2.22858294E-02  -8.53007159E-02
  1.16945312E-02   1.60177668E-02  -1.76536605E-01
  3.48703015E-02   5.02725032E-02  -2.24858214E-01
  1.91796672E-02   1.18450103E-02  -1.65459494E-01
 -1.07554297E-01   3.98417105E-02  -1.84568433E-01
  5.77789707E-02  -5.64837316E-03  -1.72883434E-01
 -3.63137762E-02   2.71214466E-02   2.98995247E-01
 -2.60699327E-02   2.36494137E-02   2.51758049E-01
 -5.52121496E-02   6.83200192E-03   2.55593918E-01
  6.27640676E-02  -1.50541995E-02  -2.82972194E-01
  3.86647827E-02  -5.08408824E-02  -2.69645680E-01
  4.36846364E-02   3.30095176E-03  -3.83081368E-01
  1.51036585E-02   3.83418898E-02  -2.42652732E-01
  8.98573011E-03   4.45539578E-03  -2.80117485E-01
  6.17721600E-03   6.99423609E-03  -1.81131722E-01
  1.28928767E-02  -3.82048176E-02  -1.80312268E-01
 -5.63389108E-03   4.58099363E-02  -1.48474544E-01
 -2.93798813E-02  -5.69464612E-02  -2.07821236E-01
  7.53747414E-03   1.32953089E-01  -3.31488629E-02
 -3.70827986E-03   2.80808762E-03  -3.35240902E-02
  3.62322282E-02  -1.53663038E-01   4.24043154E-03
  2.90751512E-02   5.07471300E-02  -9.24658263E-02
  4.06515118E-02   2.04525485E-02   1.99492058E-02
  3.61868126E-02  -1.69737377E-01   4.19896974E-02
  4.91582895E-02  -1.93365649E-03   1.99574586E-02
 -3.07651385E-02   2.06049394E-01   8.13936633E-02
 -5.50729674E-02  -2.60133518E-01  -1.00493338E-03
 -5.71213240E-03  -2.90653781E-01  -3.19299527E-02
 -5.53620079E-02  -2.76310939E-01  -1.60646034E-02
 -3.74977713E-02  -2.01847842E-01   9.55067878E-03
 -7.41225027E-03  -1.77873060E-01  -3.47854623E-02
 -2.10286420E-02  -1.50268003E-01  -1.40639542E-02
  2.19089013E-02  -2.71895774E-01  -3.92435333E-02
 -2.44059309E-02  -2.58908336E-01  -6.81406049E-03
  1.46009771E-05  -2.49748127E-01  -1.76432386E-02
 -9.07758616E-02  -2.21586411E-01  -1.98422906E-02
  1.26786790E-02   1.15380006E-01   7.49714547E-02
 -6.60071689E-03  -6.22720814E-02   2.27255967E-02
 -4.25762477E-02   7.92920939E-02  -3.67544631E-02
 -3.74875683E-02   7.92798356E-02   2.41269666E-02
  9.07536619E-03  -1.12258913E-01   3.98842289E-02
  4.71862391E-02   2.12924605E-02  -1.74326084E-03
  4.11711613E-03   9.94876096E-02   4.95898696E-03
  1.53368535E-02  -1.33027109E-01   5.80955674E-02
  1.22159216E-02   1.36082995E-01   3.79561902E-02
 -1.17279563E-01  -2.84987978E-02   3.08936118E-02
 -1.04086747E-01  -4.01340942E-02  -4.24264068E-02
 -1.53479322E-01   7.81407743E-02   1.41102357E-02
 -7.69728475E-02  -4.36693086E-02   3.16126432E-02
  1.41225828E-01  -1.98571757E-02   4.50572884E-02
 -2.89563542E-01   5.53959213E-02   4.98559609E-02
 -7.22753592E-02   1.11232043E-03  -6.00348735E-03
  2.11612708E-01  -5.46325960E-02   4.39811222E-02
  2.13630945E-01  -5.93914540E-02   3.26613876E-02
 -1.28145923E-01   1.56633734E-02   5.80481516E-03
 -1.78854548E-01   6.13817052E-03  -2.01716431E-03
 -1.20924926E-01   3.15303539E-02   4.31987507E-02
 -1.11373939E-01   1.24348269E-02   4.40576728E-02
  1.31710725E-01  -4.17688865E-02   2.78836071E-02
 -2.32940637E-01   2.25900869E-02  -3.31679694E-02
 -6.88741098E-02  -1.28200414E-02  -7.53956247E-02
  1.98846013E-01   1.61571261E-02  -1.75901760E-02
